addr,name,class,obj,status,reason,seeds_passed,seeds_total,z3_proven
0x40700,ai_handle_deleted_object,stubbable,ai.obj,not_applicable,"oracle_vacuous_early_exit: 7.4% coverage, identical entry-point path across 70 seeds",70,70,0
0x40860,ai_handle_unit_effect,stubbable,ai.obj,not_applicable,"oracle_vacuous_early_exit: 6.6% coverage, identical entry-point path across 70 seeds",70,70,0
0x409e0,ai_handle_exit_vehicle,stubbable,ai.obj,pass,,50,50,0
0x40a40,FUN_00040a40,stubbable,ai.obj,inconclusive,"vacuous_output: 0 unique return(s), no scratch or memory variation across 50 seeds",50,50,0
0x40f80,ai_reconnect_to_structure_bsp,stubbable,ai.obj,not_applicable,"oracle_vacuous_early_exit: 47.8% coverage, identical entry-point path across 90 seeds",90,90,0
0x41040,ai_get_race_from_team_index,leaf,ai.obj,fail,divergence,43,50,0
0x1c5900,bink_playback_trace,stubbable,bink_playback.obj,pass,,50,50,0
0x1c5940,bink_playback_active,data_only,bink_playback.obj,inconclusive,"vacuous_output: 1 unique return(s), no scratch or memory variation across 65 seeds",65,65,0
0x1c5960,bink_playback_suppress_ui,data_only,bink_playback.obj,inconclusive,"vacuous_output: 1 unique return(s), no scratch or memory variation across 75 seeds",75,75,0
0x1c5980,bink_playback_has_video,data_only,bink_playback.obj,inconclusive,"vacuous_output: 1 unique return(s), no scratch or memory variation across 50 seeds",50,50,0
0x1c5990,bink_memory_pool_alloc,stubbable,bink_playback.obj,pass,,50,50,0
0x1c5a80,bink_memory_pool_is_empty,data_only,bink_playback.obj,inconclusive,"vacuous_output: 1 unique return(s), no scratch or memory variation across 65 seeds",65,70,0
0x1c5ab0,bink_memory_callback_alloc,stubbable,bink_playback.obj,pass,,85,90,0
0x1c5ca0,bink_memory_pool_free,stubbable,bink_playback.obj,pass,,70,70,0
0x1c5d70,bink_playback_render_frame,stubbable,bink_playback.obj,inconclusive,"vacuous_output: 0 unique return(s), no scratch or memory variation across 90 seeds",90,90,0
0x1c6100,bink_playback_check_any_button,stubbable,bink_playback.obj,not_applicable,"oracle_vacuous_early_exit: 50.0% coverage, identical entry-point path across 50 seeds",50,50,0
0x1c6170,FUN_001c6170,stubbable,bink_playback.obj,pass,,50,50,0
0x1c61a0,bink_playback_initialize,stubbable,bink_playback.obj,inconclusive,"vacuous_output: 0 unique return(s), no scratch or memory variation across 50 seeds",50,50,0
0x1c61d0,bink_playback_release_texture_cache,stubbable,bink_playback.obj,inconclusive,"vacuous_output: 0 unique return(s), no scratch or memory variation across 65 seeds",65,65,0
0x1c6230,bink_playback_decode_frame,stubbable,bink_playback.obj,inconclusive,"vacuous_output: 0 unique return(s), no scratch or memory variation across 50 seeds",50,50,0
0x1c62a0,bink_playback_stop,stubbable,bink_playback.obj,inconclusive,"vacuous_output: 0 unique return(s), no scratch or memory variation across 65 seeds",65,65,0
0x1c6310,bink_playback_dispose,stubbable,bink_playback.obj,inconclusive,"vacuous_output: 0 unique return(s), no scratch or memory variation across 65 seeds",65,65,0
0x1c6340,bink_playback_check_stop,stubbable,bink_playback.obj,inconclusive,"vacuous_output: 0 unique return(s), no scratch or memory variation across 70 seeds",70,70,0
0x1c63e0,bink_playback_render,stubbable,bink_playback.obj,inconclusive,"vacuous_output: 0 unique return(s), no scratch or memory variation across 65 seeds",65,65,0
0x1c6440,bink_playback_start,stubbable,bink_playback.obj,pass,,65,65,0
0x1c6870,bink_playback_update,stubbable,bink_playback.obj,not_applicable,"oracle_vacuous_early_exit: 93.3% coverage, identical entry-point path across 50 seeds",50,50,0
0x1c6880,FUN_001c6880,stubbable,bink_playback.obj,pass,,50,50,0
0x1c6900,FUN_001c6900,stubbable,bink_playback.obj,pass,,50,50,0
0x1c6b20,FUN_001c6b20,stubbable,bink_playback.obj,pass,,50,50,0
0x1c6bf0,FUN_001c6bf0,leaf,bink_playback.obj,pass,,50,50,1
0x1c6c00,FUN_001c6c00,stubbable,bink_playback.obj,pass,,50,50,0
0x7ba50,FUN_0007ba50,stubbable,bitmaps.obj,not_applicable,"oracle_vacuous_early_exit: 8.3% coverage, identical entry-point path across 50 seeds",50,50,0
0x7bcb0,FUN_0007bcb0,stubbable,bitmaps.obj,pass,,50,50,0
0x7bd90,FUN_0007bd90,stubbable,bitmaps.obj,pass,,50,50,0
0x7be60,bitmap_compress_to_mipmap,stubbable,bitmaps.obj,pass,,50,50,0
0x7c070,bitmap_3d_compress_to_mipmap,stubbable,bitmaps.obj,pass,,50,50,0
0x7c270,FUN_0007c270,stubbable,bitmaps.obj,pass,,50,50,0
0x7c490,FUN_0007c490,stubbable,bitmaps.obj,pass,,50,50,0
0x7c5f0,FUN_0007c5f0,stubbable,bitmaps.obj,pass,,50,50,0
0x7c6c0,FUN_0007c6c0,stubbable,bitmaps.obj,pass,,50,50,0
0x7c750,bitmap_type_get_string,stubbable,bitmaps.obj,pass,,70,70,0
0x7c7c0,bitmap_format_get_string,stubbable,bitmaps.obj,pass,,70,70,0
0x7c840,bitmap_format_bits_per_pixel,stubbable,bitmaps.obj,pass,,50,50,0
0x7c8b0,bitmap_changed,stubbable,bitmaps.obj,pass,,50,50,0
0x7c8f0,bitmap_delete,stubbable,bitmaps.obj,pass,,50,50,0
0x7c940,bitmap_2d_address,stubbable,bitmaps.obj,pass,,50,50,0
0x7cb60,bitmap_3d_address,stubbable,bitmaps.obj,pass,,50,50,0
0x7cdf0,bitmap_cube_map_address,stubbable,bitmaps.obj,pass,,50,50,0
0x7d000,bitmap_mipmap_address,stubbable,bitmaps.obj,pass,,50,50,0
0x7d0d0,bitmap_format_to_a8r8g8b8,stubbable,bitmaps.obj,pass,,50,50,0
0x7d300,palette_find_closest_match,stubbable,bitmaps.obj,pass,,50,50,0
0x7d440,bitmap_validate_depth,leaf,bitmaps.obj,pass,,50,50,0
0x7d470,bitmap_verify,stubbable,bitmaps.obj,pass,,50,50,0
0x7d5d0,bitmap_rebuild,stubbable,bitmaps.obj,pass,,50,50,0
0x7d650,bitmap_get_max_mipmap_count,stubbable,bitmaps.obj,pass,,50,50,0
0x7d6e0,bitmap_mipmap_width,stubbable,bitmaps.obj,pass,,50,50,0
0x7d780,bitmap_mipmap_get_height,stubbable,bitmaps.obj,pass,,50,50,0
0x7d820,bitmap_mipmap_get_depth,stubbable,bitmaps.obj,pass,,50,50,0
0x7d8b0,bitmap_mipmap_get_pixel_count,stubbable,bitmaps.obj,pass,,50,50,0
0x7d960,bitmap_mipmap_get_pixel_data_size,stubbable,bitmaps.obj,pass,,50,50,0
0x7d9f0,bitmap_mipmap_get_row_pitch,stubbable,bitmaps.obj,pass,,50,50,0
0x7dad0,bitmap_2d_get_pixel,stubbable,bitmaps.obj,pass,,50,50,0
0x7dfe0,bitmap_get_pixel_count,stubbable,bitmaps.obj,pass,,50,50,0
0x7e040,bitmap_get_pixel_data_size,stubbable,bitmaps.obj,pass,,50,50,0
0x7e0b0,bitmap_2d_new,stubbable,bitmaps.obj,pass,,50,50,0
0x7e230,bitmap_3d_new,stubbable,bitmaps.obj,pass,,50,50,0
0x7e3f0,bitmap_cube_map_new,stubbable,bitmaps.obj,pass,,50,50,0
0x7e560,bitmap_3d_slice_insert,stubbable,bitmaps.obj,not_applicable,"oracle_vacuous_early_exit: 8.3% coverage, identical entry-point path across 50 seeds",50,50,0
0x7e7e0,bitmap_cube_map_face_extract,stubbable,bitmaps.obj,not_applicable,"oracle_vacuous_early_exit: 8.4% coverage, identical entry-point path across 50 seeds",50,50,0
0x7ea60,FUN_0007ea60,stubbable,bitmaps.obj,not_applicable,"oracle_vacuous_early_exit: 8.3% coverage, identical entry-point path across 50 seeds",50,50,0
0x7ece0,bitmap_cube_map_face_insert,stubbable,bitmaps.obj,not_applicable,"oracle_vacuous_early_exit: 8.4% coverage, identical entry-point path across 50 seeds",50,50,0
0x7ef80,FUN_0007ef80,leaf,bitmaps.obj,fail,divergence,25,50,0
0x7f150,FUN_0007f150,stubbable,bitmaps.obj,not_applicable,"oracle_vacuous_early_exit: 9.0% coverage, identical entry-point path across 50 seeds",50,50,0
0x1457f0,breakable_surface_get,stubbable,breakable_surfaces.obj,inconclusive,"vacuous_output: 1 unique return(s), no scratch or memory variation across 70 seeds",70,70,0
0x1458a0,breakable_surfaces_initialize,stubbable,breakable_surfaces.obj,inconclusive,"vacuous_output: 0 unique return(s), no scratch or memory variation across 65 seeds",65,65,0
0x1458e0,breakable_surfaces_dispose,leaf,breakable_surfaces.obj,pass,,50,50,0
0x1458f0,breakable_surfaces_initialize_for_new_map,stubbable,breakable_surfaces.obj,pass,,70,70,0
0x145980,breakable_surfaces_dispose_from_old_map,leaf,breakable_surfaces.obj,pass,,50,50,0
0x1459e0,breakable_surfaces_get_bsp_surface_data,stubbable,breakable_surfaces.obj,inconclusive,"vacuous_output: 1 unique return(s), no scratch or memory variation across 65 seeds",65,65,0
0x145ad0,FUN_00145ad0,stubbable,breakable_surfaces.obj,fail,divergence,58,60,0
0x146a90,FUN_00146a90,stubbable,breakable_surfaces.obj,pass,,70,70,0
0x145560,FUN_00145560,stubbable,breakable_surfaces.obj,pass,,50,50,0
0x145580,FUN_00145580,stubbable,breakable_surfaces.obj,pass,,50,50,0
0x145610,FUN_00145610,stubbable,breakable_surfaces.obj,pass,,50,50,0
0x145740,FUN_00145740,stubbable,breakable_surfaces.obj,pass,,50,50,0
0x1457b0,FUN_001457b0,stubbable,breakable_surfaces.obj,pass,,50,50,0
0x145990,breakable_surfaces_enable,stubbable,breakable_surfaces.obj,not_applicable,"oracle_vacuous_early_exit: 62.3% coverage, identical entry-point path across 50 seeds",50,50,0
0x145a60,breakable_surface_extant,stubbable,breakable_surfaces.obj,fail,divergence,38,50,0
0x1bb640,cache_copy_issue_write,stubbable,cache_files_windows.obj,pass,,50,50,0
0x1bb7d0,cache_copy_initialize_read_data,stubbable,cache_files_windows.obj,pass,,50,50,0
0x1bb8a0,FUN_001bb8a0,stubbable,cache_files_windows.obj,pass,,50,50,0
0x1bb970,cache_copy_update_write_buffers,stubbable,cache_files_windows.obj,not_applicable,"oracle_vacuous_early_exit: 8.1% coverage, identical entry-point path across 50 seeds",50,50,0
0x1bc280,FUN_001bc280,stubbable,cache_files_windows.obj,not_applicable,"oracle_vacuous_early_exit: 85.6% coverage, identical entry-point path across 50 seeds",50,50,0
0x1bc360,cache_files_dispose,stubbable,cache_files_windows.obj,inconclusive,"vacuous_output: 0 unique return(s), no scratch or memory variation across 55 seeds",55,55,0
0x1bc5c0,FUN_001bc5c0,stubbable,cache_files_windows.obj,not_applicable,"oracle_vacuous_early_exit: 47.8% coverage, identical entry-point path across 80 seeds",80,80,0
0x1bc620,FUN_001bc620,stubbable,cache_files_windows.obj,inconclusive,"vacuous_output: 0 unique return(s), no scratch or memory variation across 70 seeds",70,75,0
0x1bc6a0,cache_files_precache_set_priority,stubbable,cache_files_windows.obj,inconclusive,"vacuous_output: 0 unique return(s), no scratch or memory variation across 50 seeds",50,50,0
0x1bc6b0,cache_files_precache_in_progress,data_only,cache_files_windows.obj,inconclusive,"vacuous_output: 1 unique return(s), no scratch or memory variation across 50 seeds",50,50,0
0x1bc6c0,cache_files_precache_is_copying_map,stubbable,cache_files_windows.obj,pass,,50,50,0
0x1bc6f0,cache_files_precache_map_queue_end,stubbable,cache_files_windows.obj,not_applicable,"oracle_vacuous_early_exit: 82.6% coverage, identical entry-point path across 50 seeds",50,50,0
0x1bc720,FUN_001bc720,stubbable,cache_files_windows.obj,pass,,50,50,0
0x1bc760,FUN_001bc760,stubbable,cache_files_windows.obj,pass,,50,50,0
0x1bc7a0,FUN_001bc7a0,stubbable,cache_files_windows.obj,inconclusive,"vacuous_output: 1 unique return(s), no scratch or memory variation across 50 seeds",50,50,0
0x1bc7e0,FUN_001bc7e0,stubbable,cache_files_windows.obj,pass,,50,50,0
0x1bc830,FUN_001bc830,stubbable,cache_files_windows.obj,fail,divergence,0,50,0
0x1bc850,FUN_001bc850,stubbable,cache_files_windows.obj,inconclusive,"vacuous_output: 0 unique return(s), no scratch or memory variation across 50 seeds",50,50,0
0x1bc860,FUN_001bc860,stubbable,cache_files_windows.obj,pass,,50,50,0
0x1bc8f0,FUN_001bc8f0,stubbable,cache_files_windows.obj,pass,,50,50,0
0x1bc9c0,cache_file_close,stubbable,cache_files_windows.obj,inconclusive,"vacuous_output: 0 unique return(s), no scratch or memory variation across 50 seeds",50,50,0
0x1bc9e0,cache_file_read,stubbable,cache_files_windows.obj,pass,,50,50,0
0x1bcb30,cache_files_io_request_enable,stubbable,cache_files_windows.obj,pass,,50,50,0
0x1bcb80,FUN_001bcb80,stubbable,cache_files_windows.obj,fail,divergence,0,50,0
0x1bcc10,cached_map_issue_async_read,stubbable,cache_files_windows.obj,pass,,50,50,0
0x1bcc30,cached_map_issue_async_write,stubbable,cache_files_windows.obj,pass,,50,50,0
0x1bcc50,cache_file_block_until_not_busy,stubbable,cache_files_windows.obj,not_applicable,"oracle_vacuous_early_exit: 64.6% coverage, identical entry-point path across 50 seeds",50,50,0
0x1bccb0,tags_header_register_vertex_and_index_buffers,stubbable,cache_files_windows.obj,pass,,15,50,0
0x1bcd10,tags_header_deregister_vertex_and_index_buffers,stubbable,cache_files_windows.obj,pass,,15,50,0
0x1bcdc0,structure_bsp_header_register_vertex_buffers,stubbable,cache_files_windows.obj,pass,,19,50,0
0x1bce30,structure_bsp_header_deregister_vertex_buffers,stubbable,cache_files_windows.obj,pass,,19,50,0
0x1bcea0,FUN_001bcea0,stubbable,cache_files_windows.obj,fail,divergence,23,50,0
0x1bcf00,cache_files_precache_map_status,stubbable,cache_files_windows.obj,fail,divergence,50,65,0
0x1bcfb0,FUN_001bcfb0,stubbable,cache_files_windows.obj,inconclusive,"vacuous_output: 0 unique return(s), no scratch or memory variation across 50 seeds",50,50,0
0x1bd1b0,FUN_001bd1b0,stubbable,cache_files_windows.obj,pass,,50,50,0
0x1bd3a0,FUN_001bd3a0,stubbable,cache_files_windows.obj,error,emulation_error,0,50,0
0x1bd4d0,cache_file_open,stubbable,cache_files_windows.obj,pass,,75,75,0
0x1bd5f0,FUN_001bd5f0,stubbable,cache_files_windows.obj,fail,divergence,0,50,0
0x1bda90,FUN_001bda90,stubbable,cache_files_windows.obj,not_applicable,"oracle_vacuous_early_exit: 42.9% coverage, identical entry-point path across 50 seeds",50,50,0
0x1bdb10,FUN_001bdb10,stubbable,cache_files_windows.obj,not_applicable,"oracle_vacuous_early_exit: 64.4% coverage, identical entry-point path across 50 seeds",50,50,0
0x1bfee0,cache_files_precache,stubbable,cache_files_windows.obj,not_applicable,"oracle_vacuous_early_exit: 22.6% coverage, identical entry-point path across 50 seeds",50,50,0
0xa54b0,FUN_000a54b0,stubbable,cheats.obj,not_applicable,"oracle_vacuous_early_exit: 75.2% coverage, identical entry-point path across 50 seeds",50,50,0
0xa55e0,FUN_000a55e0,stubbable,cheats.obj,pass,,50,50,0
0xa5d70,FUN_000a5d70,stubbable,cheats.obj,pass,,26,50,0
0xa6030,FUN_000a6030,stubbable,cheats.obj,pass,,50,50,0
0xa65e0,cheats_initialize,stubbable,cheats.obj,inconclusive,"vacuous_output: 0 unique return(s), no scratch or memory variation across 50 seeds",50,50,0
0xa6600,cheats_dispose,leaf,cheats.obj,pass,,50,50,0
0xa6610,cheats_dispose_from_old_map,leaf,cheats.obj,pass,,50,50,0
0xa6620,cheats_update,stubbable,cheats.obj,not_applicable,"oracle_vacuous_early_exit: 12.2% coverage, identical entry-point path across 50 seeds",50,50,0
0xa66d0,cheats_load_from_file,stubbable,cheats.obj,not_applicable,"oracle_vacuous_early_exit: 20.0% coverage, identical entry-point path across 50 seeds",50,50,0
0xa6760,cheat_active_camouflage_local_player,stubbable,cheats.obj,inconclusive,"vacuous_output: 0 unique return(s), no scratch or memory variation across 50 seeds",50,50,0
0xa67c0,FUN_000a67c0,stubbable,cheats.obj,not_applicable,"oracle_vacuous_early_exit: 57.1% coverage, identical entry-point path across 50 seeds",50,50,0
0xa6820,cheats_initialize_for_new_map,stubbable,cheats.obj,inconclusive,"vacuous_output: 0 unique return(s), no scratch or memory variation across 50 seeds",50,50,0
0xa6830,cheat_teleport_to_camera,stubbable,cheats.obj,fail,divergence,0,50,0
0xa68e0,cheat_all_powerups,stubbable,cheats.obj,fail,divergence,0,50,0
0x92d80,cinematic_initialize,stubbable,cinematics.obj,not_applicable,"oracle_vacuous_early_exit: 92.9% coverage, identical entry-point path across 50 seeds",50,50,0
0x92dc0,cinematic_dispose,leaf,cinematics.obj,pass,,50,50,0
0x92dd0,cinematic_initialize_for_new_map,stubbable,cinematics.obj,inconclusive,"vacuous_output: 0 unique return(s), no scratch or memory variation across 50 seeds",50,50,0
0x92e00,cinematic_dispose_from_old_map,data_only,cinematics.obj,inconclusive,"vacuous_output: 0 unique return(s), no scratch or memory variation across 50 seeds",50,50,0
0x92e20,cinematic_start,stubbable,cinematics.obj,inconclusive,"vacuous_output: 0 unique return(s), no scratch or memory variation across 50 seeds",50,50,0
0x92e60,cinematic_can_be_skipped,data_only,cinematics.obj,inconclusive,"vacuous_output: 1 unique return(s), no scratch or memory variation across 50 seeds",50,50,0
0x92e70,cinematic_skip_start,data_only,cinematics.obj,inconclusive,"vacuous_output: 0 unique return(s), no scratch or memory variation across 50 seeds",50,50,0
0x92e80,cinematic_skip_stop,data_only,cinematics.obj,inconclusive,"vacuous_output: 0 unique return(s), no scratch or memory variation across 50 seeds",50,50,0
0x92e90,cinematic_show_letterbox,stubbable,cinematics.obj,pass,,50,50,0
0x92ec0,draw_quad,stubbable,cinematics.obj,fail,divergence,0,50,0
0x93010,cinematic_force_title,data_only,cinematics.obj,pass,,50,50,0
0x93030,cinematic_suppress_bsp_object_creation,data_only,cinematics.obj,pass,,50,50,0
0x93050,cinematic_stop,stubbable,cinematics.obj,not_applicable,"oracle_vacuous_early_exit: 83.3% coverage, identical entry-point path across 50 seeds",50,50,0
0x930a0,cinematic_in_progress,data_only,cinematics.obj,inconclusive,"vacuous_output: 1 unique return(s), no scratch or memory variation across 50 seeds",50,50,0
0x930b0,cinematic_set_title_delayed,stubbable,cinematics.obj,pass,,75,75,0
0x93140,cinematic_render,stubbable,cinematics.obj,not_applicable,"oracle_vacuous_early_exit: 17.0% coverage, identical entry-point path across 90 seeds",90,90,0
0x93640,FUN_00093640,stubbable,cinematics.obj,fail,divergence,0,50,0
0x93660,FUN_00093660,stubbable,cinematics.obj,pass,,50,50,0
0x936b0,FUN_000936b0,stubbable,cinematics.obj,pass,,50,50,0
0x93710,FUN_00093710,stubbable,cinematics.obj,pass,,9,50,0
0x93780,FUN_00093780,stubbable,cinematics.obj,pass,,11,50,0
0x93810,FUN_00093810,stubbable,cinematics.obj,pass,,10,50,0
0x93880,FUN_00093880,stubbable,cinematics.obj,pass,,50,50,0
0x93910,FUN_00093910,stubbable,cinematics.obj,pass,,50,50,0
0x939a0,FUN_000939a0,stubbable,cinematics.obj,pass,,65,65,0
0x93a30,FUN_00093a30,stubbable,cinematics.obj,pass,,50,50,0
0x93ac0,FUN_00093ac0,stubbable,cinematics.obj,pass,,90,90,0
0x93b60,FUN_00093b60,leaf,cinematics.obj,pass,,50,50,0
0x93ba0,FUN_00093ba0,leaf,cinematics.obj,pass,,50,50,0
0x93c20,FUN_00093c20,stubbable,cinematics.obj,fail,divergence,49,50,0
0x93e20,FUN_00093e20,stubbable,cinematics.obj,pass,,90,90,0
0x14c6d0,FUN_0014c6d0,stubbable,collision_usage.obj,pass,,89,90,0
0x14c7b0,FUN_0014c7b0,stubbable,collision_usage.obj,pass,,50,50,0
0x14c8e0,FUN_0014c8e0,stubbable,collision_usage.obj,pass,,50,50,0
0x14c950,FUN_0014c950,stubbable,collision_usage.obj,pass,,87,90,0
0x14ca30,FUN_0014ca30,stubbable,collision_usage.obj,pass,,87,90,0
0x14cb00,FUN_0014cb00,stubbable,collision_usage.obj,pass,,87,90,0
0x14cc80,FUN_0014cc80,stubbable,collision_usage.obj,pass,,87,90,0
0x14cde0,FUN_0014cde0,stubbable,collision_usage.obj,not_applicable,"oracle_vacuous_early_exit: 18.8% coverage, identical entry-point path across 87 seeds",87,90,0
0x14cf20,FUN_0014cf20,stubbable,collision_usage.obj,not_applicable,"oracle_vacuous_early_exit: 19.3% coverage, identical entry-point path across 87 seeds",87,90,0
0x14cfe0,FUN_0014cfe0,leaf,collision_usage.obj,not_applicable,"oracle_vacuous_early_exit: 85.7% coverage, identical entry-point path across 49 seeds",49,50,0
0x14d010,collision_log_initialize,stubbable,collision_usage.obj,not_applicable,"oracle_vacuous_early_exit: 64.4% coverage, identical entry-point path across 50 seeds",50,50,0
0x14d070,collision_log_enable,data_only,collision_usage.obj,pass,,50,50,0
